Datetime,wofs_area_percent,wet_percent,green_veg_percent,dry_veg_percent,bare_soil_percent
2013-06-15,17.11,10.52,37.84,31.82,2.71
2013-07-01,9.73,12.97,36.75,38.55,2.01
2013-07-17,2.6,6.65,38.37,48.19,4.18
2013-08-02,0.24,0.65,46.26,51.98,0.87
2013-08-18,0.03,0.06,42.06,57.15,0.7
2013-09-03,0,0.02,46.03,46.76,7.19
2013-09-19,0,0,43.74,55.47,0.8
2013-10-05,0,0,40.64,53.34,6.02
2013-10-21,0,0,9.58,81.68,8.74
2013-12-24,10.04,6.74,31.81,44.01,7.4
2014-01-25,2.11,14.87,79.31,3.41,0.3
2014-02-26,20.59,23.78,53.04,2.52,0.06
2014-04-15,0.06,14.79,82.08,2.58,0.5
2014-05-17,0.01,0.06,79.87,19.66,0.4
2014-06-18,0,0,59.17,40.17,0.66
2014-07-04,0,0,37.53,61.38,1.09
2014-07-20,0,0,2.09,94.31,3.6
2014-08-05,0,0,4.42,92.43,3.15
2014-09-06,0,0.09,0.01,88.92,10.98
2014-09-22,0,0,0,83.23,16.77
2014-10-08,0,0,0.03,93.91,6.06
2014-10-24,0.01,0.25,0.12,96.91,2.71
2014-11-09,0,0,0.04,95.45,4.51
2014-11-25,0,0,0.01,93.01,6.97
2014-12-11,0,0,5.94,88.92,5.14
2015-02-13,1.93,39.24,57.49,0.55,0.78
2015-03-17,0.02,0.03,86.83,9.72,3.4
2015-04-02,0.04,0.9,55.03,43.06,0.97
2015-04-18,15.4,26.06,39.55,16.13,2.86
2015-05-20,0.24,12.93,65.8,20.17,0.86
2015-06-21,0.03,0.24,66.56,31.06,2.1
2015-07-23,0,0.01,23.79,74.5,1.69
2015-08-08,0,0,23.25,74.77,1.98
2015-08-24,0,0,24.56,72.32,3.12
2015-09-09,0,0,9.82,85.86,4.31
2015-09-25,0,0,0.62,92.68,6.7
2015-10-11,0,0,0.03,94.01,5.97
2015-12-30,78.37,3.29,10.46,7.38,0.5
2016-02-16,89.86,9.9,0.23,0,0
2016-04-20,31.72,66.99,0.89,0.07,0.33
2016-05-06,38.02,60.67,1.3,0.01,0
2016-05-22,44.61,43.12,12.14,0.13,0.01
2016-06-07,39.66,38.95,14.19,2.23,4.96
2016-07-09,47.87,28.01,11.92,10.96,1.24
2016-07-25,46.28,22.15,11.83,17.05,2.69
2016-08-10,40.07,23.45,11.08,22.55,2.85
2016-08-26,32.69,20.11,12.77,31.73,2.7
2016-09-11,25.64,17.21,15.03,39.45,2.68
2016-09-27,22.75,11.96,13.14,50.94,1.21
2016-10-13,9.83,10.46,27.67,50.06,1.98
2016-10-29,0.51,1.4,29.26,66.93,1.9
2016-11-30,0,0,16.13,83.15,0.72
2017-01-17,0,0.01,26.82,71.71,1.46
2017-02-02,0.24,0.3,35.04,64.31,0.12
2017-06-10,0,0,0.16,97.49,2.35
2017-07-12,0,0,0,98.75,1.25
2017-07-28,0,0,0,98.83,1.16
2017-08-13,0,0,0,99.1,0.9
2017-08-29,0,0,0,98.26,1.74
2017-09-14,0,0,0,98.11,1.89
2017-09-30,0,0,0,97.23,2.77
2017-10-16,0,0.27,0,97.42,2.3
2017-11-17,0,0,0,95.69,4.31
2018-02-05,62.98,7.41,19.75,7.8,2.06
2018-02-21,41.12,9.75,40.35,7.39,1.4
2018-03-25,73.47,15.51,8.03,2.88,0.11
2018-05-12,37.48,57.75,4.37,0.3,0.1
2018-05-28,25.71,66.8,5.89,1.42,0.17
2018-06-29,11.93,36.4,38.85,11.32,1.5
2018-07-15,6.61,40.04,38.2,14.25,0.9
2018-07-31,6.72,28.44,44.01,20.46,0.37
2018-08-16,3.38,20.14,51.72,23.53,1.22
2018-09-01,3.92,15.18,49.9,30.07,0.93
2018-09-17,3.75,2.38,48.68,41.65,3.54
2018-10-03,1.45,1.67,54.76,40.83,1.28
2018-11-04,0,0,26.32,72.1,1.58
2019-03-12,4.69,42.42,52.37,0.5,0.01
2019-03-28,1.73,11.79,85.3,0.86,0.32
2019-04-13,0.25,8.98,82.14,7.83,0.8
2019-06-16,0.05,0.27,65.6,33.63,0.46
